2026-08-12T00:34:13.680815+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260812003413_._PromeFuzz.py_-F_database_sqlite3_latest_lib.toml_generate_--pool-size_1.log
2026-08-12T01:38:39.734244+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_bool at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_99.c:23:12
2026-08-12T01:38:39.734555+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_99.c:12:17
2026-08-12T01:38:39.734853+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_bool at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_99.c:23:12
2026-08-12T01:38:39.735252+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 99 tests the following functions: 
sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_thread_cleanup at sqlite3.c:155922:17 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_os_end at sqlite3.c:29823:16 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_enable_shared_cache at sqlite3.c:53207:16 in sqlite3.h, sqlite3_thread_cleanup at sqlite3.c:155922:17 in sqlite3.h, sqlite3_os_end at sqlite3.c:29823:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h
2026-08-12T01:38:39.763171+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 99 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:38:39.763517+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:38:39.772267+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 99: 
sqlite3_cancel_auto_extension at sqlite3.c:114856:16 in sqlite3.h
sqlite3_auto_extension at sqlite3.c:114809:16 in sqlite3.h
sqlite3_threadsafe at sqlite3.c:152376:16 in sqlite3.h
sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h
sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h
sqlite3_config at sqlite3.c:152678:16 in sqlite3.h
2026-08-12T01:38:39.799451+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 99, remaining rounds: 1
2026-08-12T01:38:57.575578+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 100
2026-08-12T01:38:57.603321+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 100, remaining rounds: 4
2026-08-12T01:38:58.175571+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 100, fixing...
2026-08-12T01:39:16.002598+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 100, remaining rounds: 3
2026-08-12T01:39:17.328329+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 100 succeeded
2026-08-12T01:39:17.384993+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: pick_ext at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_100.c:43:15
2026-08-12T01:39:17.385439+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: pick_ext at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_100.c:43:15
2026-08-12T01:39:17.385833+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: write_dummy_file at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_100.c:36:13
2026-08-12T01:39:17.386295+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 100 tests the following functions: 
sqlite3_auto_extension at sqlite3.c:114809:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_cancel_auto_extension at sqlite3.c:114856:16 in sqlite3.h, sqlite3_threadsafe at sqlite3.c:152376:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_cancel_auto_extension at sqlite3.c:114856:16 in sqlite3.h, sqlite3_cancel_auto_extension at sqlite3.c:114856:16 in sqlite3.h, sqlite3_cancel_auto_extension at sqlite3.c:114856:16 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_mprintf at sqlite3.c:17463:18 in sqlite3.h, sqlite3_mprintf at sqlite3.c:17463:18 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h
2026-08-12T01:39:17.419029+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 100 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:39:17.419384+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:39:17.429666+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 100: 
sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h
sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h
sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h
sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h
sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h
sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h
2026-08-12T01:39:17.456845+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 100, remaining rounds: 1
2026-08-12T01:39:42.755276+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 101
2026-08-12T01:39:42.783291+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 101, remaining rounds: 4
2026-08-12T01:39:44.120009+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 101 succeeded
2026-08-12T01:39:44.182049+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.182491+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.182861+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.183179+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.183491+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:21:12
2026-08-12T01:39:44.183794+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:21:12
2026-08-12T01:39:44.184080+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:21:12
2026-08-12T01:39:44.184357+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:21:12
2026-08-12T01:39:44.184644+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.184929+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.185219+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.185499+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_101.c:11:12
2026-08-12T01:39:44.186057+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 101 tests the following functions: 
sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_blob at sqlite3.c:73315:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_blob at sqlite3.c:73315:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_blob at sqlite3.c:73315:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_blob at sqlite3.c:73315:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h, sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_bind_int64 at sqlite3.c:73350:16 in sqlite3.h, sqlite3_bind_double at sqlite3.c:73337:16 in sqlite3.h
2026-08-12T01:39:44.216144+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 101 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:39:44.216497+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:39:44.224771+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 101: 
sqlite3_vtab_nochange at sqlite3.c:72738:16 in sqlite3.h
sqlite3_result_text16 at sqlite3.c:72400:17 in sqlite3.h
sqlite3_result_blob at sqlite3.c:72304:17 in sqlite3.h
sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h
sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h
sqlite3_result_value at sqlite3.c:72428:17 in sqlite3.h
2026-08-12T01:39:44.251953+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 101, remaining rounds: 1
2026-08-12T01:40:09.274047+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 102
2026-08-12T01:40:09.302092+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 102, remaining rounds: 4
2026-08-12T01:40:10.648238+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 102 succeeded
2026-08-12T01:40:10.710862+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 102 tests the following functions: 
sqlite3_value_text at sqlite3.c:72123:33 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_value_text16 at sqlite3.c:72127:24 in sqlite3.h, sqlite3_value_bytes16 at sqlite3.c:72094:16 in sqlite3.h, sqlite3_result_text16 at sqlite3.c:72400:17 in sqlite3.h, sqlite3_value_blob at sqlite3.c:72078:24 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_result_blob at sqlite3.c:72304:17 in sqlite3.h, sqlite3_result_value at sqlite3.c:72428:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_blob at sqlite3.c:73315:16 in sqlite3.h, sqlite3_value_text at sqlite3.c:72123:33 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_vtab_nochange at sqlite3.c:72738:16 in sqlite3.h, sqlite3_result_value at sqlite3.c:72428:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_value_text at sqlite3.c:72123:33 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_value_text16 at sqlite3.c:72127:24 in sqlite3.h, sqlite3_value_bytes16 at sqlite3.c:72094:16 in sqlite3.h, sqlite3_result_text16 at sqlite3.c:72400:17 in sqlite3.h, sqlite3_result_text16 at sqlite3.c:72400:17 in sqlite3.h, sqlite3_result_text16 at sqlite3.c:72400:17 in sqlite3.h, sqlite3_value_blob at sqlite3.c:72078:24 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_result_blob at sqlite3.c:72304:17 in sqlite3.h, sqlite3_result_blob at sqlite3.c:72304:17 in sqlite3.h, sqlite3_result_blob at sqlite3.c:72304:17 in sqlite3.h, sqlite3_value_text at sqlite3.c:72123:33 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h, sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h, sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h, sqlite3_result_value at sqlite3.c:72428:17 in sqlite3.h
2026-08-12T01:40:10.739328+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 102 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:40:10.739699+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:40:10.747939+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 102: 
sqlite3_result_pointer at sqlite3.c:72356:17 in sqlite3.h
sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h
sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h
sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h
sqlite3_result_int at sqlite3.c:72344:17 in sqlite3.h
sqlite3_result_text16be at sqlite3.c:72409:17 in sqlite3.h
2026-08-12T01:40:10.775375+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 102, remaining rounds: 1
2026-08-12T01:40:36.198391+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 103
2026-08-12T01:40:36.226306+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 103, remaining rounds: 4
2026-08-12T01:40:36.801006+0000 | MainThread INFO | src.generator.sanitizer:sanitize:184 | ASan error detected in fuzz driver 103, which may be a constraint violation, learning...
2026-08-12T01:40:36.805928+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3Step in the backtrace not found in the library meta data
2026-08-12T01:40:36.806881+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3VdbeExec in the backtrace not found in the library meta data
2026-08-12T01:40:36.825408+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3Step in the backtrace not found in the library meta data
2026-08-12T01:40:36.826317+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3VdbeExec in the backtrace not found in the library meta data
2026-08-12T01:41:03.232424+0000 | MainThread WARNING | src.llm.prompter:prompt:683 | No constraint learned for crash, response: 
null
2026-08-12T01:41:03.232854+0000 | MainThread WARNING | src.generator.learner:learn_constraint:297 | No constraint learned from crash deadly@_promefuzz_database_sqlite3_latest_code_sqlite3.c:81363:3
2026-08-12T01:41:03.260995+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 103, remaining rounds: 3
2026-08-12T01:41:03.839192+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 103, fixing...
2026-08-12T01:41:24.369912+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 103, remaining rounds: 2
2026-08-12T01:41:25.703012+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 103 succeeded
2026-08-12T01:41:25.761515+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 103 tests the following functions: 
sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_blob at sqlite3.c:73315:16 in sqlite3.h, sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_type at sqlite3.c:73072:16 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_value_text at sqlite3.c:72123:33 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_value_blob at sqlite3.c:72078:24 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_value_int at sqlite3.c:72100:16 in sqlite3.h, sqlite3_value_int at sqlite3.c:72100:16 in sqlite3.h, sqlite3_result_int at sqlite3.c:72344:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_result_text16be at sqlite3.c:72409:17 in sqlite3.h, sqlite3_result_text16be at sqlite3.c:72409:17 in sqlite3.h, sqlite3_malloc at sqlite3.c:15738:18 in sqlite3.h, sqlite3_result_pointer at sqlite3.c:72356:17 in sqlite3.h, sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h, sqlite3_result_error at sqlite3.c:72332:17 in sqlite3.h, sqlite3_result_text at sqlite3.c:72374:17 in sqlite3.h, sqlite3_value_int at sqlite3.c:72100:16 in sqlite3.h, sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h, sqlite3_value_int at sqlite3.c:72100:16 in sqlite3.h, sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h, sqlite3_result_pointer at sqlite3.c:72356:17 in sqlite3.h, sqlite3_result_int at sqlite3.c:72344:17 in sqlite3.h
2026-08-12T01:41:25.789995+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 103 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:41:25.790356+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:41:25.802304+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 103: 
sqlite3_expanded_sql at sqlite3.c:73662:18 in sqlite3.h
sqlite3_normalized_sql at sqlite3.c:73682:24 in sqlite3.h
sqlite3_sql at sqlite3.c:73648:24 in sqlite3.h
sqlite3_bind_parameter_name at sqlite3.c:73490:24 in sqlite3.h
sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h
sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h
2026-08-12T01:41:25.829713+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 103, remaining rounds: 1
2026-08-12T01:41:45.935614+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 104
2026-08-12T01:41:45.963550+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 104, remaining rounds: 4
2026-08-12T01:41:47.294824+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 104 succeeded
2026-08-12T01:41:47.359764+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: bind_from_data at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_104.c:14:13
2026-08-12T01:41:47.360437+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 104 tests the following functions: 
